step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
8137,1598870358033483555,1598870358.0334835,0.020074271,-0.6234548386046596,0.6191007748044821,-0.003502668825171206,0.052227167386056095,-0.017110440843060785,-0.010943506893169584
8138,1598870358053124635,1598870358.0531247,0.01964108,-0.5767447860363885,0.44775488185630163,0.014099272169715335,0.0522232016228811,-0.017106337776487214,-0.01094148309254438
8139,1598870358073468320,1598870358.0734684,0.020343685,-0.45574672065880845,0.2639159839281281,-0.005448037352522967,0.05223188131388822,-0.017120086943987294,-0.01094336961483042
8140,1598870358083665003,1598870358.083665,0.010196683,-0.44559682102256876,0.2175264606468311,0.01736116091806317,0.05223204080594411,-0.017121505195874718,-0.010943865168717351
8141,1598870358113316009,1598870358.1133163,0.029651006,-0.5403932834422618,0.26838363701581025,-0.037955143283486995,0.05221623816988694,-0.017120481310191237,-0.010964933207690217
8142,1598870358133460609,1598870358.1334608,0.020144600000000002,-0.4561665042278898,0.12195378273415262,-0.13511108719295356,0.052193466822070655,-0.017111356114472703,-0.010958739595383734
8143,1598870358152706788,1598870358.1527069,0.019246179000000002,-0.47082863677572834,0.2728117893239798,-0.1747824347292737,0.05219532914044566,-0.017102309772364512,-0.010979138948356434
8144,1598870358172736176,1598870358.1727364,0.020029388000000002,-0.398372183547478,0.32882371407159044,-0.19023063892404615,0.052185914892654735,-0.017116757014648633,-0.010982418431192936
8145,1598870358192885707,1598870358.1928859,0.020149531000000002,-0.3627526187704579,0.5265962499047359,-0.19213887192684934,0.0521772335735287,-0.01712530996456856,-0.010988339184909404
8146,1598870358213037190,1598870358.2130375,0.020151483,-0.4046967977589906,0.4139855910570349,-0.11070060520802084,0.052176194265195326,-0.01712928424027987,-0.010991212342303616
8147,1598870358233151795,1598870358.233152,0.020114605,-0.2255784657766717,0.39207360108940836,-0.07938691157881579,0.05216473455729774,-0.01712818587145167,-0.01098054773286149
8148,1598870358252733877,1598870358.252734,0.019582082,-0.1384023888748912,0.30318072408620717,-0.1421953377672832,0.05215554003641329,-0.01713668067978063,-0.010985216004537597
8149,1598870358273177216,1598870358.2731771,0.020443339,-0.13292648897719292,0.4742617692820951,-0.23168501297173583,0.05217292295667384,-0.017123347568214993,-0.01098964854419016
8150,1598870358293050161,1598870358.2930503,0.019872945000000003,-0.04029969480599297,0.3074091858132403,-0.2649227482910024,0.052169517795316346,-0.017119934189251226,-0.010977741363371667
8151,1598870358313204749,1598870358.3132048,0.020154588,-0.12231955047127671,0.2873104894550756,-0.282861843659204,0.05216561420434156,-0.017099099036382355,-0.01098816034876096
8152,1598870358333075934,1598870358.333076,0.019871185,-0.12364524873935563,0.3327609280251611,-0.18066587932895106,0.05215674030864625,-0.01708202243002693,-0.010975479984086791
8153,1598870358353450638,1598870358.3534508,0.020374704,0.009998369718015527,0.2404202073828713,-0.24505068117577897,0.052156697063659996,-0.017067176116947587,-0.010971657651023845
8154,1598870358373770537,1598870358.3737707,0.020319899000000002,0.09573469627012929,0.13692885670660043,-0.2469034262357241,0.052156069001314906,-0.017075502054341846,-0.010978793337722802
8155,1598870358393268555,1598870358.3932686,0.019498018000000002,0.1878199418005093,0.1257046519432602,-0.22192544258416563,0.05214380001953629,-0.017088247663011587,-0.010985342097120963
8156,1598870358413475740,1598870358.413476,0.020207185000000003,0.1324996614286405,-0.09418792102241073,-0.24697850397371235,0.05214820351625301,-0.017099438204985287,-0.01097914239851666
8157,1598870358453450901,1598870358.4534512,0.039975161,0.2554400301288292,-0.22807674453908977,-0.15226481067801248,0.0521712343358774,-0.01712438768872189,-0.010990830480001471
8158,1598870358453879833,1598870358.4538798,0.00042893200000000003,0.2804700136673369,-0.24350135578752416,-0.15416800161739397,0.05217148145572071,-0.017124655395760226,-0.010990955892683799
8159,1598870358472819078,1598870358.4728193,0.018939245,0.2141437089639391,-0.4390648984132269,-0.1350648549726796,0.0521828221679573,-0.017124845080688365,-0.010986010954859083
8160,1598870358493228163,1598870358.4932284,0.020409085,0.00820214606281376,-0.3873338374180966,-0.057905613960794355,0.052192096811065174,-0.017127717965199005,-0.010995735556379787
8161,1598870358513378110,1598870358.5133781,0.020149947,0.08932217829281176,-0.5975714844168727,-0.09871512213840744,0.05218846087908971,-0.017127556088815932,-0.01100401022385763
8162,1598870358533307493,1598870358.5333076,0.019929383000000002,-0.06556290842919527,-0.6211234887334064,-0.05725970097378737,0.052168272292866975,-0.017122602768839403,-0.011003194594017397
8163,1598870358552715332,1598870358.5527153,0.019407839,-0.004243924690246507,-0.620087252682801,-0.061457125830777865,0.052142842724008244,-0.017119373155573724,-0.01101570309685222
8164,1598870358572764697,1598870358.5727649,0.020049365,-0.009937257645518685,-0.4980636674719551,0.0021265030502946552,0.05213087476312233,-0.017110459401433496,-0.011018148219849234
8165,1598870358603050984,1598870358.6030512,0.030286287000000002,-0.28355183235535897,-0.3699536682976888,-0.0018192546287525721,0.05211527354678298,-0.01712072985219704,-0.011012028529273212
8166,1598870358623505238,1598870358.6235054,0.020454254,-0.2811932174228944,-0.260972396289933,0.10152723234946194,0.05210569263458336,-0.017116726645610144,-0.0109930189699766
8167,1598870358643572305,1598870358.6435723,0.020067067,-0.08257045621712819,-0.02370261964172698,-0.004847760117960035,0.05209857492487863,-0.017122797759861905,-0.010993848715203671
8168,1598870358653081943,1598870358.653082,0.009509638,-0.27413063653468256,-0.11431566577820884,-0.14847988189100964,0.0521029762048442,-0.01712280438787544,-0.010995978909017523
8169,1598870358673028068,1598870358.6730282,0.019946125000000002,-0.21394035718256052,-0.08761838701288331,-0.06877451842276586,0.05211477888360283,-0.017114526729411078,-0.010995559216799212
8170,1598870358693418939,1598870358.6934192,0.020390871,-0.048311838392452996,-0.19550156327149354,-0.0860170935116747,0.05211845223084537,-0.017136037707276442,-0.010998286764922162
8171,1598870358712675361,1598870358.7126753,0.019256422000000002,-0.12893397658295014,-0.09941287381107641,-0.0014683489291151429,0.05212364830316653,-0.01712053603278469,-0.010995217949933052
8172,1598870358783518471,1598870358.7835186,0.07084311,-0.20145851642550286,-0.17637651063819246,0.009044044512567155,0.052161206158757245,-0.01714331361037527,-0.011012566508158544
8173,1598870358784050802,1598870358.7840507,0.000532331,-0.15704026002966642,-0.149533311878731,-0.001222894094116364,0.052161488376898504,-0.017143484766196298,-0.011012696869111762
8174,1598870358784987255,1598870358.7849872,0.0009364530000000001,-0.15639617198909667,-0.3406914034659553,0.05124515776118784,0.05216198484249044,-0.01714378585589814,-0.011012926194298025
8175,1598870358793138936,1598870358.793139,0.008151681000000001,-0.11127511595821764,-0.32088635782472885,0.07169453886280258,0.052164621945608586,-0.017144293007245837,-0.011015809323475125
8176,1598870358842966490,1598870358.8429666,0.049827554,-0.210796618088157,-0.22343741277237575,0.03708783362782827,0.052186230145070164,-0.017152544634833296,-0.011076677554943522
8177,1598870358843376822,1598870358.843377,0.000410332,-0.13638725566020743,-0.07192719047960996,0.021954856357583402,0.05218640808950029,-0.017152612587333062,-0.011077178807386196
8178,1598870358853329092,1598870358.8533292,0.009952270000000001,-0.10076579795288101,-0.2521201254655027,0.14820682728756665,0.05218596085263081,-0.017151907596293762,-0.011084462874809624
8179,1598870358872924780,1598870358.8729248,0.019595688,-0.04821826529276065,-0.22471984991301086,0.10185709455880358,0.05217317217583144,-0.017149343162761926,-0.011084806192765462
8180,1598870358892916490,1598870358.8929167,0.019991710000000003,0.10790586047195612,-0.3245496808084672,0.11024776101070224,0.052178189998264554,-0.01715234333617341,-0.01108153009034494
8181,1598870358913243272,1598870358.9132435,0.020326782,0.09841547795352401,-0.20403581005377153,0.0006144942138388612,0.05217779801730723,-0.01715936880352641,-0.011076544587276653
8182,1598870358933415147,1598870358.9334152,0.020171875000000002,0.07886878067123265,-0.33436867658595754,-0.11767056486344941,0.05217654788694999,-0.01716368179458917,-0.01108055786696468
8183,1598870358953545726,1598870358.9535458,0.020130579000000003,0.11963975799767565,-0.18144178805179512,-0.16321419668492249,0.052167760351262894,-0.017162771409757832,-0.011079535998536352
8184,1598870358973680083,1598870358.9736803,0.020134357000000002,0.1888625264309812,-0.1790398418435709,-0.18991238076553316,0.05215831009813422,-0.017166227858249013,-0.011091511030188262
8185,1598870358993611674,1598870358.9936118,0.019931591000000002,0.11025440895621058,-0.2444880078511549,-0.16441980171559675,0.05214696065287567,-0.017154599039103043,-0.011086321690742086
8186,1598870359013627164,1598870359.0136273,0.02001549,-0.06039480926440702,-0.2526143801117316,-0.2564722487662845,0.052144241097949316,-0.017160425138236565,-0.011072333054187197
8187,1598870359033397109,1598870359.0333972,0.019769945,0.10635346085442614,-0.34175341584575725,-0.16489872644075146,0.052133193301585765,-0.017162724273763797,-0.011084105979219617
8188,1598870359053307267,1598870359.0533075,0.019910158,0.05313448854314099,-0.05424596724150602,-0.13878523996440809,0.052125523173514154,-0.01716470115194784,-0.011081064540935949
8189,1598870359073227381,1598870359.0732274,0.019920114000000003,0.05660482373000966,0.06524036197194946,-0.08639780717634071,0.05213222739342597,-0.017160809975021136,-0.011086590201170898
8190,1598870359092964097,1598870359.0929642,0.019736716,0.1272458520169298,0.13436362865130333,-0.05867773761150017,0.052130337047381146,-0.01715526425794579,-0.011089371243385346
8191,1598870359112920897,1598870359.112921,0.0199568,0.22910903312313993,0.2814317854656091,-0.04941416064608374,0.052124649757494985,-0.017147253293484557,-0.011101606043293723
8192,1598870359132841492,1598870359.1328416,0.019920595000000003,0.1729779945791928,0.1579555895828404,0.00048458748233432176,0.05209815834615732,-0.017145185988429255,-0.011111614278607296
8193,1598870359153066587,1598870359.1530666,0.020225095000000002,-0.08510427887110274,0.15501715636808314,0.07166848327095184,0.05209110089738341,-0.017140298953742566,-0.011123928792298765
8194,1598870359173276092,1598870359.1732762,0.020209505000000003,0.161982767544803,0.12299341837050905,0.001828243312512894,0.05208577207852189,-0.017132868109203586,-0.011120645576758587
8195,1598870359193277421,1598870359.1932776,0.020001329,0.13744867756615967,0.35907848160716443,0.13844006561359518,0.05208075105940338,-0.017138258825084646,-0.011115127691971679
8196,1598870359213449952,1598870359.2134502,0.020172531,0.07495276419093277,0.258646736017732,0.10816189724615533,0.05207907227872741,-0.017139765463953058,-0.011128072179603762
8197,1598870359233185515,1598870359.2331855,0.019735563,-0.007278550242522406,0.2788984566161501,0.14369582218517074,0.05208346145540964,-0.01715643810262801,-0.011123640926679518
8198,1598870359252737840,1598870359.252738,0.019552325000000002,0.21868281593836988,0.169240163910258,0.11881954749164458,0.052091807043071515,-0.017153774962361614,-0.011119299698472043
8199,1598870359272825731,1598870359.272826,0.020087891,0.28019898750633887,0.08136331272262567,0.12506786797066852,0.052077855828724304,-0.017152846356866897,-0.011121700367199228
8200,1598870359292792295,1598870359.2927923,0.019966564000000003,0.28017366361931373,-0.09891092575050826,0.12959033009975604,0.05206887594811213,-0.017136242719189686,-0.011131547490151647
8201,1598870359312932109,1598870359.3129323,0.020139814000000002,0.49251686346118395,0.10200802086951717,0.11166179930867956,0.05205243211258256,-0.017144621583335698,-0.011129053611802322
8202,1598870359333014718,1598870359.333015,0.020082609,0.4361780507306643,0.17152944677785686,0.1541004581184762,0.052034960455725775,-0.017150392443293524,-0.011128407932011013
8203,1598870359373266912,1598870359.373267,0.040252194000000005,0.30365046973201215,0.15977120400671102,0.09593502190500394,0.05202475744496107,-0.017112965947143906,-0.011134543528934324
8204,1598870359373895281,1598870359.3738952,0.000628369,0.40580161354523786,0.11463918131564133,0.11570238070019971,0.052024598167787976,-0.017112381689551415,-0.01113463931051838
8205,1598870359393072742,1598870359.3930728,0.019177461,0.35912836571340195,0.0726927242502446,0.11739281103988054,0.052015523672420814,-0.01712178539231985,-0.011140846077172325
8206,1598870359413535944,1598870359.413536,0.020463202,0.20909814676787658,-0.043555575540033524,0.0029550719538994413,0.05202741456516698,-0.017117167624801085,-0.01113699316755432
8207,1598870359433640705,1598870359.4336407,0.020104761000000002,0.19586043331961206,0.02237711431635386,0.09068616950431516,0.05202784928068772,-0.017120204197065003,-0.011133206760401764
8208,1598870359463457348,1598870359.4634573,0.029816643,0.3386055895981829,0.22665718116600228,0.14274473923972794,0.052031598347710276,-0.017115873284542997,-0.0111449039757913
8209,1598870359473150183,1598870359.4731503,0.009692835,0.14922106569571747,0.024733966319095874,0.11740328006957453,0.052036691257014135,-0.01711367345350059,-0.011149410400358092
8210,1598870359493400151,1598870359.4934,0.020249968,0.10331072299362112,-0.08442246288744697,0.09303025829927034,0.0520338911672424,-0.017116163874349003,-0.011172373048814487
8211,1598870359513803779,1598870359.513804,0.020403628,0.3110840534457125,-0.13354200894510912,0.08782297864582667,0.05202513341686742,-0.017129900019598698,-0.01117207833602721
8212,1598870359533042192,1598870359.5330422,0.019238413000000003,0.44178257701789675,-0.2014646548004503,0.14765442846797452,0.05202590639934339,-0.01714650191323462,-0.011163899385528654
8213,1598870359563499816,1598870359.5635,0.030457624000000003,0.5247814432779471,-0.41370438814230276,0.17335395812828355,0.05203060669538107,-0.0171503510451644,-0.011181028821647362
8214,1598870359573145433,1598870359.5731454,0.009645617,0.5038719094439479,-0.3253514339429253,0.08747591888186568,0.05203201131901483,-0.017142315638171344,-0.011180594855128354
8215,1598870359593512438,1598870359.5935125,0.020367005,0.41188559965105515,-0.2656709380690912,0.013878200389814282,0.052029211737866204,-0.017127823282273403,-0.011188237534737744
